id,node_id,company,get_time
83,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
84,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
85,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:01:01.000000"
86,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
87,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
88,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
89,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
90,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:01:01.000000"
91,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:01:01.000000"
92,MDQ6VXNlcjE2MTkxNDQz,NVIDIA,"2022-10-27 09:01:01.000000"
93,MDQ6VXNlcjE3NDMzMDEy,CEREBRASSYSTEMS,"2022-10-27 09:01:01.000000"
94,MDQ6VXNlcjEzMTUwNzk=,IBMRESEARCHTOKYO,"2022-10-27 09:01:01.000000"
95,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:01:01.000000"
96,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:01:01.000000"
97,MDQ6VXNlcjEzMTA1NzA=,FACEBOOKAIRESEARCH,"2022-10-27 09:01:01.000000"
98,MDQ6VXNlcjE3NDMzMDEy,CEREBRASSYSTEMS,"2022-10-27 09:01:01.000000"
99,MDQ6VXNlcjEzMTA1NzA=,FACEBOOKAIRESEARCH,"2022-10-27 09:01:01.000000"
100,MDQ6VXNlcjM2NTk5NjI=,FACEBOOK,"2022-10-27 09:01:01.000000"
101,MDQ6VXNlcjE5NjIwMjY=,FACEBOOK,"2022-10-27 09:01:01.000000"
102,MDQ6VXNlcjE5NjIwMjY=,FACEBOOK,"2022-10-27 09:01:01.000000"
103,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:01:01.000000"
104,MDQ6VXNlcjUzMTc5OTI=,META,"2022-10-27 09:01:01.000000"
105,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:01:01.000000"
106,MDQ6VXNlcjEzMDg5Mjk3,FACEBOOK,"2022-10-27 09:01:01.000000"
107,MDQ6VXNlcjQ0Njg5Njc=,GOOGLE,"2022-10-27 09:01:01.000000"
108,MDQ6VXNlcjIyNjcwNDc5,FACEBOOK,"2022-10-27 09:01:01.000000"
109,MDQ6VXNlcjY4ODc5Nzk5,FACEBOOK,"2022-10-27 09:01:01.000000"
110,MDQ6VXNlcjgwMzk3NzA=,FACEBOOKAI,"2022-10-27 09:01:01.000000"
111,MDQ6VXNlcjE5NjIwMjY=,FACEBOOK,"2022-10-27 09:01:01.000000"
112,MDQ6VXNlcjc1NjMxNTg=,META,"2022-10-27 09:01:01.000000"
113,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:01:01.000000"
114,MDQ6VXNlcjc1NjMxNTg=,META,"2022-10-27 09:04:52.000000"
115,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
116,MDQ6VXNlcjE5NTAzOTgw,QUANSIGHT,"2022-10-27 09:04:52.000000"
117,MDQ6VXNlcjE2MjE3Nzc3,INTEL,"2022-10-27 09:04:52.000000"
118,MDQ6VXNlcjUwNjcxMjM=,FACEBOOK,"2022-10-27 09:04:52.000000"
119,MDQ6VXNlcjMyNzU0ODY4,FACEBOOK,"2022-10-27 09:04:52.000000"
120,MDQ6VXNlcjU2NzQ1OTc=,MITCSAIL,"2022-10-27 09:04:52.000000"
121,MDQ6VXNlcjMyNzU0ODY4,FACEBOOK,"2022-10-27 09:04:52.000000"
122,MDQ6VXNlcjE3NjAyMzY2,FACEBOOK,"2022-10-27 09:04:52.000000"
123,MDQ6VXNlcjgzNzg3ODc=,QUANSIGHT,"2022-10-27 09:04:52.000000"
124,MDQ6VXNlcjkwNDE0NzQ=,QUANSIGHT,"2022-10-27 09:04:52.000000"
125,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
126,MDQ6VXNlcjMyOTEyNjU=,QUANSIGHT,"2022-10-27 09:04:52.000000"
127,MDQ6VXNlcjMyOTEyNjU=,QUANSIGHT,"2022-10-27 09:04:52.000000"
128,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:04:52.000000"
129,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
130,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:04:52.000000"
131,MDQ6VXNlcjYxMDM2NTc4,UWMADISON,"2022-10-27 09:04:52.000000"
132,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
133,MDQ6VXNlcjEzMTA1NzA=,FACEBOOKAIRESEARCH,"2022-10-27 09:04:52.000000"
134,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
135,MDQ6VXNlcjE5NjIwMjY=,FACEBOOK,"2022-10-27 09:04:52.000000"
136,MDQ6VXNlcjMyNzU0ODY4,FACEBOOK,"2022-10-27 09:04:52.000000"
137,MDQ6VXNlcjUwNjcxMjM=,FACEBOOK,"2022-10-27 09:04:52.000000"
138,MDQ6VXNlcjExMjA1MDQ4,MICROSOFT,"2022-10-27 09:04:52.000000"
139,MDQ6VXNlcjMxMDU0Nzkz,PYTORCH,"2022-10-27 09:04:52.000000"
140,MDQ6VXNlcjEyMzkzNTk=,KARDIOME,"2022-10-27 09:04:52.000000"
141,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:04:52.000000"
142,MDQ6VXNlcjU0Njk4MDk=,MICROSOFT,"2022-10-27 09:04:52.000000"
143,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
144,MDQ6VXNlcjU5MDczMDI3,GOOGLE,"2022-10-27 09:04:52.000000"
145,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
146,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
147,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
148,MDQ6VXNlcjM2Mzc4OTY=,RICEUNIVERSITYRUSHLABNVIDIA,"2022-10-27 09:04:52.000000"
149,MDQ6VXNlcjgzNTkyMjM=,INTELCORPORATION,"2022-10-27 09:04:52.000000"
150,MDQ6VXNlcjE1ODI0Mzgy,PREFERREDNETWORKSINC,"2022-10-27 09:04:52.000000"
151,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
152,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
153,MDQ6VXNlcjQ3NTUyNTI=,FACEBOOK,"2022-10-27 09:04:52.000000"
154,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
155,MDQ6VXNlcjgzODA4NTA5,INTELCORPORATION,"2022-10-27 09:04:52.000000"
156,MDQ6VXNlcjgwMzk3NzA=,FACEBOOKAI,"2022-10-27 09:04:52.000000"
157,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
158,MDQ6VXNlcjE2MjE3Nzc3,INTEL,"2022-10-27 09:04:52.000000"
159,MDQ6VXNlcjE2MjE3Nzc3,INTEL,"2022-10-27 09:04:52.000000"
160,MDQ6VXNlcjE2MjE3Nzc3,INTEL,"2022-10-27 09:04:52.000000"
161,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
162,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
163,MDQ6VXNlcjQ5NTg0NDE=,FACEBOOK,"2022-10-27 09:04:52.000000"
164,MDQ6VXNlcjQwNzQyMTgz,FACEBOOK,"2022-10-27 09:04:52.000000"
165,MDQ6VXNlcjMyMDgwODQ1,MICROSOFT,"2022-10-27 09:04:52.000000"
166,MDQ6VXNlcjQwNzQyMTgz,FACEBOOK,"2022-10-27 09:04:52.000000"
167,MDQ6VXNlcjc0MTYxMQ==,PLANTIGA,"2022-10-27 09:04:52.000000"
168,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
169,MDQ6VXNlcjExMjA1MDQ4,MICROSOFT,"2022-10-27 09:04:52.000000"
170,MDQ6VXNlcjkwNDE0NzQ=,QUANSIGHT,"2022-10-27 09:04:52.000000"
171,MDQ6VXNlcjk5MDY3NDU=,PYTORCH,"2022-10-27 09:04:52.000000"
172,MDQ6VXNlcjEzMjM4NzM3,QUANSIGHT,"2022-10-27 09:04:52.000000"
173,MDQ6VXNlcjIwMDgxMDc4,META,"2022-10-27 09:04:52.000000"
174,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
175,MDQ6VXNlcjE5NjIxNDEx,NVIDIA,"2022-10-27 09:04:52.000000"
176,MDQ6VXNlcjEzMDg4MDAx,ASAPPINC,"2022-10-27 09:04:52.000000"
177,MDQ6VXNlcjEzMDg5Mjk3,FACEBOOK,"2022-10-27 09:04:52.000000"
178,MDQ6VXNlcjEzMDg5Mjk3,FACEBOOK,"2022-10-27 09:04:52.000000"
179,MDQ6VXNlcjEzMDg5Mjk3,FACEBOOK,"2022-10-27 09:04:52.000000"
